Bandwidth_GB_Year,MonthlyCharge,Tenure,StreamingMovies,Contract_Month-to-month,StreamingTV,Contract_OneYear,Multiple,InternetService_DSL,Techie,InternetService_FiberOptic,DeviceProtection,OnlineBackup,PaymentMethod_ElectronicCheck,Gender_Male,Gender_Female,Phone,Churn
1746.405243,169.974105,18.9537053,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0
1698.465833,197.470195,9.640061615,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0
665.4740915,137.516476,5.201330266,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
1886.153328,207.475448,12.42120946,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1
958.6989908,160.00128,8.134438503,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1446.203986,147.478341,14.86764776,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
774.6125757,127.488728,5.548652108,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1939.811149,139.981577,18.35541838,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0
1165.564309,220.132293,7.62779591,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1
750.8768234,214.952509,4.439685675,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0
1292.3206,139.99789,11.16903388,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0
2335.130986,270.160419,14.14101821,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1
769.8534863,202.443347,3.212400569,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1
1729.837284,172.47417,16.84928353,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
649.3891796,137.468388,3.834727471,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
823.0046464,104.962874,6.198230305,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1107.882056,174.969934,4.216732972,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
683.8622599,139.99789,4.355064781,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1301.49424,144.988941,4.030250374,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0
1079.012505,114.997564,9.915959247,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0
1283.463995,172.484753,9.821728297,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1
987.653655,124.97808,9.183905417,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0
1088.263081,174.991856,8.892893007,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0
583.0259559,92.488023,7.661226872,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1778.733282,139.965008,12.4767812,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0
900.4043765,192.470522,2.462148717,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1
1693.576099,220.118516,14.09942339,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
1143.826239,232.622804,7.272649386,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1
886.340074,210.156274,3.999030359,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0
373.2772664,114.972827,3.115945151,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1245.328696,149.977753,13.67931764,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
1564.936841,184.985293,14.6728104,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1
1354.401018,132.479779,5.953547112,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0
1971.429689,190.12704,11.74635394,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
623.7865683,92.488023,5.954024226,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
3040.553763,220.114868,22.8577804,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1
864.7036995,107.495766,1.407866545,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
2042.113893,169.967067,21.08265979,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0
1973.661316,222.679213,11.10356439,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1
1755.645123,200.132293,9.734064703,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1
1758.735654,262.610632,12.21754865,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
557.0118807,152.495236,2.423722078,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1
2205.334092,202.636202,13.66061487,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0
1451.201108,127.478341,8.701581043,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0
609.0598401,159.983006,4.844060027,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0
1221.100604,124.960655,6.485034974,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1
745.0493094,252.62403,1.14113241,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1
1220.452161,104.97808,7.69213424,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1771.472597,204.961033,13.73012915,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1
1201.484293,245.145743,5.690013293,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1
764.3017535,95.019486,6.68894661,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1022.415622,169.937833,9.475983046,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0
1284.442486,207.475448,4.893221514,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1
289.9240291,114.983787,2.656915117,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1718.600163,232.637807,8.381515693,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1
2494.633068,225.131966,14.53315436,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0
2270.749222,212.641455,13.62832619,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1
567.6177123,152.495236,1.281566108,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1
380.0501404,134.950905,3.365552603,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1
1436.408211,200.132293,5.397827503,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1
1852.503069,197.470195,9.001231999,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0
1312.008382,192.456745,10.9750814,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
863.0820861,162.471255,7.825845378,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1
1854.793303,222.660939,14.12966281,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1
1778.431765,114.950905,14.66914461,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
764.2419259,182.446995,5.388165017,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1
307.018806,95.005709,2.810825808,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1179.782483,172.456745,2.485229169,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1
1040.034575,177.65076,2.051069457,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1080.159892,207.638588,6.10108047,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
775.5613336,220.118516,4.950398978,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1
1061.587971,137.468388,10.16660427,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
1334.403775,159.965008,12.29558653,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1
2346.143947,182.465269,24.8868126,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0
1491.768656,129.977753,9.660361769,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0
927.1279646,112.484375,7.663625954,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
686.9354616,127.488728,5.25445262,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0
1460.513443,162.471255,13.59137366,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
1942.250203,154.961766,12.3492819,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1
1923.549943,194.976769,18.37317391,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
1239.802036,192.48852,8.498042024,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0
2499.186161,162.452604,22.33583015,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0
302.3848209,107.48056,1.541545443,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
1865.48625,142.482694,12.78453216,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
908.7910203,165.018175,2.527681829,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1
790.9469893,125.007314,7.065506244,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
956.2636975,139.987503,4.258552081,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1
639.3261343,112.455141,4.801969514,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1572.045646,212.622804,5.204853319,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1
3099.922244,182.460772,32.0730133,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0
1599.727567,159.947583,11.16847385,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
2188.672399,245.145743,16.8000196,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0
1586.699491,149.977753,17.6210362,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
1828.279015,184.967019,17.18829795,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1
1866.966586,92.455141,17.52138221,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
1718.555203,149.944668,10.4103675,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0
556.2193844,167.456419,3.310281145,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
1035.183038,197.516854,2.993625911,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1
1580.43019,152.488401,16.26037537,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1
703.6927423,162.482694,3.045064701,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1
1842.258692,262.610632,15.35762157,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1
1167.271182,190.173699,5.940902789,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
1007.289786,187.513939,5.988505209,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
1500.69101,212.641455,7.138784756,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1
1404.773397,104.964303,8.951793883,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1342.310858,232.637807,4.221959275,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
1250.94478,142.499263,9.797427154,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
1710.958869,277.63748,10.90397471,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1
169.3992798,112.455141,1.665591776,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
1261.554565,220.118516,8.611218573,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
794.9581116,139.951231,1.28507969,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
713.364269,184.978458,1.379696124,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
952.5914921,210.138,3.084376591,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1
778.6094503,142.468917,2.43754565,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
627.0001275,160.00128,3.288124191,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0
2938.319116,127.481989,32.30772134,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
1566.001524,162.452604,13.46565415,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
1889.642423,172.457857,19.244458,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0
1420.771651,255.155493,8.69085131,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0
1254.725693,184.979684,3.778575882,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1
1570.345219,175.006206,10.27819073,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1
500.4406927,112.455141,4.156887945,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
1563.848623,194.958118,11.32083915,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
787.0962355,172.44408,5.254442453,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0
1119.610001,200.165175,5.2551003,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1155.782468,127.460067,6.417132666,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
1995.346628,147.478341,18.61278731,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
922.1362066,207.49737,4.924623699,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0
717.6823944,169.937833,6.325942162,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0
2223.835601,152.457857,17.22220989,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0
1143.685617,162.460772,3.238699239,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0
1537.296207,200.132293,6.437878909,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1
1614.544362,182.460772,15.22323989,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1
758.8338668,124.97808,7.484425045,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0
1317.766231,230.105118,7.218752772,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1
1189.578203,147.473844,11.69875604,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
1467.273158,142.482694,10.03363969,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0
2192.693797,152.479779,18.46162568,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0
1568.47416,105.010962,16.52138638,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
1376.095043,114.965789,13.83290937,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
811.5600648,184.978458,5.02568958,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1
243.2617759,134.950905,2.644787483,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
676.6465414,182.490006,2.522962069,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1
801.4709595,192.470522,3.508974199,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
1316.145864,149.962093,11.50651216,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1
1270.217581,95.019486,10.96319721,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1339.709597,245.174977,5.505247606,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
1624.799349,169.944668,14.16961729,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1400.834009,207.49737,10.27782059,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0
1149.108155,245.145743,3.364993591,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1
1387.016004,127.478341,9.307770559,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
544.12326,182.467607,1.171557288,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1
1803.917571,267.642733,7.262579715,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1
1518.747945,104.992311,17.06899012,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
1932.20577,164.978458,10.8600084,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1
1886.312286,240.114868,16.48065356,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1
1738.71901,124.960655,10.85041661,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1060.026737,127.442069,4.85576672,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1
250.9270047,169.992756,1.715329149,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
1916.832871,169.992756,21.71097206,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0
573.9920618,179.979358,3.470685398,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0
272.9823095,134.950905,1.914386255,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
1233.975771,192.440432,9.16272705,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0
1552.772876,172.440432,7.457173484,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
1259.735294,212.669463,4.991605214,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1
1287.821218,175.133074,10.5903229,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1
1516.667438,159.965008,14.68216127,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0
589.9932647,112.484375,5.440398012,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
1021.482609,179.965581,11.92300936,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
1267.634616,252.62403,9.461939857,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1
1266.503765,95.005709,13.90000955,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1877.852717,240.114868,13.99579075,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1
1541.134986,105.010962,13.44056701,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
744.2470872,182.45383,3.179043613,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
2023.519366,149.944668,14.58066686,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1
1428.427469,144.960655,17.24908083,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1283.253595,187.609354,2.760467902,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1
2256.776479,129.962093,20.04140358,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
955.0876357,129.976324,8.001673351,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
499.7170655,192.440432,1.092219692,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1
1562.32774,172.44408,14.68600159,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1
776.4780765,117.485813,4.135515169,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1118.646915,159.965008,9.086633107,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0
1781.692875,167.484705,9.493585403,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1
1086.92093,129.962093,5.372758028,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1
1551.398147,139.981577,13.82188875,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
573.751474,124.97808,2.598489694,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
1794.116848,255.137219,12.9401487,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1
1103.594576,230.105118,4.957713222,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0
3143.245184,182.460772,28.79864005,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0
1381.802291,255.155493,7.176411327,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1
1091.10126,172.457857,5.709925704,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
891.9472856,137.483594,3.956375328,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
538.1168657,167.456419,1.033067819,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1
497.9042695,127.495766,2.206152519,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0
1115.476658,287.642733,3.820262172,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
522.7315686,167.456419,2.640977982,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
961.5888385,164.988941,5.622660986,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0
883.9008134,242.632554,1.634394387,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1
565.3167155,130.006414,2.012075635,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
2062.605873,257.63748,10.06913982,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1
1197.080651,129.977753,6.935335786,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1972.725118,232.622804,15.56741347,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0
1427.321538,182.467607,12.75071284,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0
1218.124487,220.132293,8.573785357,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1
1874.789062,252.637807,13.86188691,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1
1806.007164,142.452604,10.77929667,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1
1939.600904,94.972827,16.88097916,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
2275.888923,210.105118,16.92163398,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1
1372.385193,92.455141,11.91663193,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
785.6266383,194.969934,2.81822785,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1
1226.343895,129.977753,5.100566529,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
1047.361909,242.628057,4.806882153,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1
893.5446642,197.48762,5.658327457,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1
1210.047397,242.610632,2.649525158,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1
2329.912456,139.934918,18.76976086,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0
1163.407505,112.455141,13.04542381,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
736.9303356,182.490006,1.534192133,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1
1134.880009,149.988989,9.039309605,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1561.294194,107.495766,10.15330548,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0
1216.325478,92.455141,8.792119046,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1192.502878,225.145743,1.542556879,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
2140.402985,232.62403,13.65776694,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
867.2394016,207.638588,5.165404738,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1
1581.016214,175.133074,13.17859958,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1
724.6774743,242.628057,1.557206083,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1
1123.971139,184.964681,7.226076469,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0
2633.809472,182.443347,20.91720893,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0
967.7426094,117.485813,7.228526307,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1
2101.344074,139.99789,20.43854626,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
862.3199149,149.937833,2.915827364,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1
921.1401066,157.469817,9.709171662,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
752.1641496,152.510442,1.939549257,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
522.7806578,139.99789,1.502124145,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1
736.161108,139.951231,1.906368477,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1
2148.889242,117.439154,15.60605339,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1
1304.999684,235.137219,2.084396413,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1
292.4731737,149.977753,1.781895205,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
655.3814577,149.991327,2.050742411,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1
660.0908173,149.97755,2.447649309,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1655.780173,172.456745,10.81997919,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0
1090.76661,137.439154,8.650238791,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1
1136.118286,197.494455,8.878536605,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0
673.2665835,204.961033,2.359067126,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
831.1303039,162.482694,6.811759674,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0
729.541703,159.964152,5.207179461,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
1163.701618,169.974105,9.450195459,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
1720.167182,129.959755,10.6312597,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
626.5880936,119.989722,3.564836875,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0
369.7619068,179.947583,1.815836226,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1197.180331,167.456419,8.932053699,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0
1164.240281,240.114868,7.349620762,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1
1651.424177,194.976769,14.71424943,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1
1489.301457,245.146969,7.073151031,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
775.0343206,139.987503,1.597765127,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
1808.311421,197.483972,8.054118994,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1
1942.452213,190.173699,14.96135055,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0
2847.700412,197.470195,22.76986341,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1
908.4356314,149.974105,2.519975147,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1
973.4512833,204.979684,5.915247686,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1
1097.703155,152.502178,7.793733508,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0
2936.746847,225.131966,20.44846104,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1
1883.962411,202.636202,10.40161068,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1
1808.501398,127.460067,11.40192641,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
844.8711719,162.482694,7.604093453,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0
1215.114995,104.962874,12.85397739,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
382.5347203,169.937833,1.410971237,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1
1043.790368,159.934918,8.874920206,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1
851.1414085,217.470195,6.013261132,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
1762.075547,245.146969,9.306233406,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1
1350.716866,177.48762,4.902104964,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1
1052.042079,162.465269,1.894776657,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1
1159.678094,147.456419,5.204111135,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
338.2592054,134.950905,1.375013189,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
851.811469,127.442069,1.387575524,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
669.0040793,184.978458,2.685677496,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0
910.210446,137.468388,5.511437756,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
1981.954133,182.443347,16.58244758,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1
1695.851887,172.487091,14.17620441,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1
1305.953642,162.500692,10.81527088,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0
1950.886897,137.439154,20.01892414,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
1631.872719,220.114868,6.956508263,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1
954.6181316,159.994242,8.274610767,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
957.753476,159.964152,6.786723844,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1
1057.571757,275.133571,3.605888824,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1
1277.521575,194.958118,10.19243185,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0
327.6622533,124.97808,3.998433243,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1193.589255,92.455141,4.964368923,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1252.155771,229.993134,5.884557067,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0
261.1185652,147.478341,1.084656113,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0
879.6579171,179.947583,7.21126107,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
1080.597617,175.006206,2.140387928,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
1262.007891,204.963371,7.931439645,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0
1713.178075,210.12704,14.08939653,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1264.760574,184.967019,9.232644617,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0
